code	pop	MPG	ESU	year	S_tot_obs	n_age3_obs	n_age4_obs	n_age5_obs	n_H_obs	n_W_obs	p_HOS	fit_p_HOS	B_take_obs	F_rate
SFSEC	Secesh	South Fork Salmon	SRSS	1976	130	1	2	2	0	0	0.00	0	0	0.00
SFSEC	Secesh	South Fork Salmon	SRSS	1977	164	0	30	7	0	0	0.00	0	0	0.03
SFSEC	Secesh	South Fork Salmon	SRSS	1978	375	0	6	30	0	0	0.00	0	0	0.03
SFSEC	Secesh	South Fork Salmon	SRSS	1979	140	0	0	0	0	0	0.00	0	0	0.04
SFSEC	Secesh	South Fork Salmon	SRSS	1980	140	0	3	1	0	0	0.00	0	0	0.04
SFSEC	Secesh	South Fork Salmon	SRSS	1981	249	1	7	5	0	0	0.00	0	0	0.06
SFSEC	Secesh	South Fork Salmon	SRSS	1982	289	1	9	5	0	0	0.00	0	0	0.06
SFSEC	Secesh	South Fork Salmon	SRSS	1983	398	0	4	12	0	0	0.00	0	0	0.03
SFSEC	Secesh	South Fork Salmon	SRSS	1984	144	1	3	2	0	0	0.00	0	0	0.03
SFSEC	Secesh	South Fork Salmon	SRSS	1985	421	0	17	9	0	0	0.00	0	0	0.06
SFSEC	Secesh	South Fork Salmon	SRSS	1986	454	1	18	8	0	0	0.00	0	0	0.05
SFSEC	Secesh	South Fork Salmon	SRSS	1987	474	3	45	27	0	0	0.00	0	0	0.05
SFSEC	Secesh	South Fork Salmon	SRSS	1988	586	7	30	76	2	48	0.04	1	0	0.05
SFSEC	Secesh	South Fork Salmon	SRSS	1989	398	9	71	23	2	48	0.04	1	0	0.01
SFSEC	Secesh	South Fork Salmon	SRSS	1990	256	0	29	13	2	48	0.04	1	0	0.01
SFSEC	Secesh	South Fork Salmon	SRSS	1991	444	4	32	36	2	48	0.04	1	0	0.01
SFSEC	Secesh	South Fork Salmon	SRSS	1992	487	2	69	10	2	48	0.04	1	0	0.01
SFSEC	Secesh	South Fork Salmon	SRSS	1993	504	0	32	42	2	48	0.04	1	0	0.02
SFSEC	Secesh	South Fork Salmon	SRSS	1994	183	0	4	9	2	48	0.04	1	0	0.01
SFSEC	Secesh	South Fork Salmon	SRSS	1995	164	3	15	7	2	48	0.04	1	0	0.03
SFSEC	Secesh	South Fork Salmon	SRSS	1996	296	1	52	16	0	50	0.00	1	0	0.03
SFSEC	Secesh	South Fork Salmon	SRSS	1997	395	0	51	20	2	49	0.04	1	0	0.01
SFSEC	Secesh	South Fork Salmon	SRSS	1998	194	0	0	0	1	10	0.09	1	0	0.02
SFSEC	Secesh	South Fork Salmon	SRSS	1999	163	3	27	2	0	32	0.00	1	0	0.02
SFSEC	Secesh	South Fork Salmon	SRSS	2000	570	3	39	3	0	45	0.00	1	0	0.01
SFSEC	Secesh	South Fork Salmon	SRSS	2001	1435	3	123	20	10	146	0.06	1	0	0.01
SFSEC	Secesh	South Fork Salmon	SRSS	2002	1090	1	62	15	6	78	0.07	1	0	0.03
SFSEC	Secesh	South Fork Salmon	SRSS	2003	1114	2	22	46	0	72	0.00	1	0	0.06
SFSEC	Secesh	South Fork Salmon	SRSS	2004	903	1	71	5	1	78	0.01	1	0	0.00
SFSEC	Secesh	South Fork Salmon	SRSS	2005	333	4	77	56	1	137	0.01	1	0	0.02
SFSEC	Secesh	South Fork Salmon	SRSS	2006	203	1	52	8	4	61	0.06	1	0	0.02
SFSEC	Secesh	South Fork Salmon	SRSS	2007	287	7	50	19	8	76	0.10	1	0	0.03
SFSEC	Secesh	South Fork Salmon	SRSS	2008	905	14	255	40	24	309	0.07	1	0	0.02
SFSEC	Secesh	South Fork Salmon	SRSS	2009	1147	39	185	45	9	270	0.03	1	0	0.02
SFSEC	Secesh	South Fork Salmon	SRSS	2010	1150	6	117	9	0	132	0.00	1	0	0.04
SFSEC	Secesh	South Fork Salmon	SRSS	2011	930	15	70	34	0	119	0.00	1	0	0.05
SFSEC	Secesh	South Fork Salmon	SRSS	2012	881	4	124	31	0	159	0.00	1	0	0.05
SFSEC	Secesh	South Fork Salmon	SRSS	2013	809	26	47	14	2	88	0.02	1	0	0.06
SFSEC	Secesh	South Fork Salmon	SRSS	2014	1406	6	140	6	1	152	0.01	1	0	0.08
SFSEC	Secesh	South Fork Salmon	SRSS	2015	318	7	101	22	4	130	0.03	1	0	0.02
SFSEC	Secesh	South Fork Salmon	SRSS	2016	NA	6	128	36	3	170	0.02	1	0	0.02
SNTUC	Tucannon	Lower Snake	SRSS	1957	4311	0	0	0	0	0	0.00	0	0	0.53
SNTUC	Tucannon	Lower Snake	SRSS	1958	875	0	0	0	0	0	0.00	0	0	0.68
SNTUC	Tucannon	Lower Snake	SRSS	1959	963	0	0	0	0	0	0.00	0	0	0.61
SNTUC	Tucannon	Lower Snake	SRSS	1960	792	0	0	0	0	0	0.00	0	0	0.53
SNTUC	Tucannon	Lower Snake	SRSS	1961	1582	0	0	0	0	0	0.00	0	0	0.44
SNTUC	Tucannon	Lower Snake	SRSS	1962	845	0	0	0	0	0	0.00	0	0	0.59
SNTUC	Tucannon	Lower Snake	SRSS	1963	410	0	0	0	0	0	0.00	0	0	0.59
SNTUC	Tucannon	Lower Snake	SRSS	1964	1039	0	0	0	0	0	0.00	0	0	0.53
SNTUC	Tucannon	Lower Snake	SRSS	1965	486	0	0	0	0	0	0.00	0	0	0.64
SNTUC	Tucannon	Lower Snake	SRSS	1966	1181	0	0	0	0	0	0.00	0	0	0.38
SNTUC	Tucannon	Lower Snake	SRSS	1967	817	0	0	0	0	0	0.00	0	0	0.53
SNTUC	Tucannon	Lower Snake	SRSS	1968	345	0	0	0	0	0	0.00	0	0	0.39
SNTUC	Tucannon	Lower Snake	SRSS	1969	1039	0	0	0	0	0	0.00	0	0	0.35
SNTUC	Tucannon	Lower Snake	SRSS	1970	1055	0	0	0	0	0	0.00	0	0	0.43
SNTUC	Tucannon	Lower Snake	SRSS	1971	201	0	0	0	0	0	0.00	0	0	0.33
SNTUC	Tucannon	Lower Snake	SRSS	1972	385	0	0	0	0	0	0.00	0	0	0.49
SNTUC	Tucannon	Lower Snake	SRSS	1973	433	0	0	0	0	0	0.00	0	0	0.54
SNTUC	Tucannon	Lower Snake	SRSS	1974	345	0	0	0	0	0	0.00	0	0	0.37
SNTUC	Tucannon	Lower Snake	SRSS	1975	661	0	0	0	0	0	0.00	0	0	0.00
SNTUC	Tucannon	Lower Snake	SRSS	1976	324	0	0	0	0	0	0.00	0	0	0.01
SNTUC	Tucannon	Lower Snake	SRSS	1977	317	0	0	0	0	0	0.00	0	0	0.30
SNTUC	Tucannon	Lower Snake	SRSS	1978	NA	0	0	0	0	0	0.00	0	0	0.06
SNTUC	Tucannon	Lower Snake	SRSS	1979	NA	0	0	0	0	0	0.00	0	0	0.04
SNTUC	Tucannon	Lower Snake	SRSS	1980	624	0	0	0	0	0	0.00	0	0	0.03
SNTUC	Tucannon	Lower Snake	SRSS	1981	852	0	0	0	0	0	0.00	0	0	0.07
SNTUC	Tucannon	Lower Snake	SRSS	1982	624	0	0	0	0	0	0.00	0	0	0.09
SNTUC	Tucannon	Lower Snake	SRSS	1983	563	0	0	0	0	0	0.00	0	0	0.09
SNTUC	Tucannon	Lower Snake	SRSS	1984	586	0	0	0	0	0	0.00	0	0	0.10
SNTUC	Tucannon	Lower Snake	SRSS	1985	695	0	27	11	0	38	0.00	0	22	0.07
SNTUC	Tucannon	Lower Snake	SRSS	1986	440	1	89	14	0	104	0.00	0	116	0.08
SNTUC	Tucannon	Lower Snake	SRSS	1987	407	1	62	37	0	100	0.00	0	101	0.08
SNTUC	Tucannon	Lower Snake	SRSS	1988	257	8	110	57	9	175	0.05	1	116	0.14
SNTUC	Tucannon	Lower Snake	SRSS	1989	276	1	110	34	104	145	0.42	1	67	0.10
SNTUC	Tucannon	Lower Snake	SRSS	1990	572	0	115	36	108	151	0.42	1	60	0.12
SNTUC	Tucannon	Lower Snake	SRSS	1991	291	1	52	28	124	81	0.60	1	41	0.10
SNTUC	Tucannon	Lower Snake	SRSS	1992	476	5	136	29	155	170	0.48	1	47	0.08
SNTUC	Tucannon	Lower Snake	SRSS	1993	397	3	47	74	129	124	0.51	1	50	0.07
SNTUC	Tucannon	Lower Snake	SRSS	1994	97	0	63	23	34	86	0.28	1	36	0.10
SNTUC	Tucannon	Lower Snake	SRSS	1995	27	2	4	12	33	18	0.65	1	10	0.05
SNTUC	Tucannon	Lower Snake	SRSS	1996	152	1	84	1	61	86	0.41	1	35	0.05
SNTUC	Tucannon	Lower Snake	SRSS	1997	105	0	62	16	97	78	0.55	1	43	0.07
SNTUC	Tucannon	Lower Snake	SRSS	1998	60	0	8	58	49	66	0.43	1	48	0.06
SNTUC	Tucannon	Lower Snake	SRSS	1999	160	0	1	1	165	2	0.99	1	1	0.04
SNTUC	Tucannon	Lower Snake	SRSS	2000	201	6	27	2	109	35	0.76	1	12	0.06
SNTUC	Tucannon	Lower Snake	SRSS	2001	769	3	234	2	100	239	0.29	1	52	0.15
SNTUC	Tucannon	Lower Snake	SRSS	2002	568	3	91	29	177	123	0.59	1	42	0.13
SNTUC	Tucannon	Lower Snake	SRSS	2003	329	1	44	43	51	88	0.37	1	42	0.09
SNTUC	Tucannon	Lower Snake	SRSS	2004	346	0	148	3	55	151	0.27	1	51	0.11
SNTUC	Tucannon	Lower Snake	SRSS	2005	252	1	73	16	54	90	0.38	1	49	0.08
SNTUC	Tucannon	Lower Snake	SRSS	2006	202	4	68	5	62	77	0.45	1	36	0.08
SNTUC	Tucannon	Lower Snake	SRSS	2007	211	4	55	36	36	95	0.27	1	54	0.09
SNTUC	Tucannon	Lower Snake	SRSS	2008	796	23	147	21	111	191	0.37	1	42	0.15
SNTUC	Tucannon	Lower Snake	SRSS	2009	1191	32	260	19	242	311	0.44	1	89	0.09
SNTUC	Tucannon	Lower Snake	SRSS	2010	938	4	298	2	187	304	0.38	1	86	0.15
SNTUC	Tucannon	Lower Snake	SRSS	2011	849	10	133	73	122	216	0.36	1	89	0.09
SNTUC	Tucannon	Lower Snake	SRSS	2012	335	1	150	22	110	173	0.39	1	93	0.11
SNTUC	Tucannon	Lower Snake	SRSS	2013	170	3	94	23	70	120	0.37	1	98	0.09
SNTUC	Tucannon	Lower Snake	SRSS	2014	294	3	136	10	64	149	0.30	1	86	0.12
SNTUC	Tucannon	Lower Snake	SRSS	2015	523	4	145	17	139	166	0.46	1	101	0.13
SNTUC	Tucannon	Lower Snake	SRSS	2016	340	2	64	31	246	97	0.72	1	55	0.11
SREFS	East Fork Salmon	Upper Salmon	SRSS	1957	2090	0	0	0	0	0	0.00	0	0	0.62
SREFS	East Fork Salmon	Upper Salmon	SRSS	1958	1292	0	0	0	0	0	0.00	0	0	0.75
SREFS	East Fork Salmon	Upper Salmon	SRSS	1959	918	0	0	0	0	0	0.00	0	0	0.69
SREFS	East Fork Salmon	Upper Salmon	SRSS	1960	1859	5	16	16	0	0	0.00	0	0	0.71
SREFS	East Fork Salmon	Upper Salmon	SRSS	1961	3747	6	32	76	0	0	0.00	0	0	0.58
SREFS	East Fork Salmon	Upper Salmon	SRSS	1962	1240	6	51	59	0	0	0.00	0	0	0.69
SREFS	East Fork Salmon	Upper Salmon	SRSS	1963	2854	6	51	224	0	0	0.00	0	0	0.71
SREFS	East Fork Salmon	Upper Salmon	SRSS	1964	1938	7	30	110	0	0	0.00	0	0	0.62
SREFS	East Fork Salmon	Upper Salmon	SRSS	1965	810	2	12	17	0	0	0.00	0	0	0.64
SREFS	East Fork Salmon	Upper Salmon	SRSS	1966	2170	10	64	113	0	0	0.00	0	0	0.49
SREFS	East Fork Salmon	Upper Salmon	SRSS	1967	2286	6	53	159	0	0	0.00	0	0	0.58
SREFS	East Fork Salmon	Upper Salmon	SRSS	1968	2411	1	27	86	0	0	0.00	0	0	0.49
SREFS	East Fork Salmon	Upper Salmon	SRSS	1969	968	3	30	42	0	0	0.00	0	0	0.47
SREFS	East Fork Salmon	Upper Salmon	SRSS	1970	1794	6	50	135	0	0	0.00	0	0	0.49
SREFS	East Fork Salmon	Upper Salmon	SRSS	1971	1623	6	39	116	0	0	0.00	0	0	0.39
SREFS	East Fork Salmon	Upper Salmon	SRSS	1972	1784	0	24	99	0	0	0.00	0	0	0.55
SREFS	East Fork Salmon	Upper Salmon	SRSS	1973	2333	0	11	281	0	0	0.00	0	0	0.61
SREFS	East Fork Salmon	Upper Salmon	SRSS	1974	1085	1	10	35	0	0	0.00	0	0	0.41
SREFS	East Fork Salmon	Upper Salmon	SRSS	1975	1049	0	7	59	0	0	0.00	0	0	0.00
SREFS	East Fork Salmon	Upper Salmon	SRSS	1976	457	0	0	0	0	0	0.00	0	0	0.01
SREFS	East Fork Salmon	Upper Salmon	SRSS	1977	810	1	10	57	0	0	0.00	0	0	0.36
SREFS	East Fork Salmon	Upper Salmon	SRSS	1978	2940	0	24	325	0	0	0.00	0	0	0.18
SREFS	East Fork Salmon	Upper Salmon	SRSS	1979	279	0	0	0	0	0	0.00	0	0	0.04
SREFS	East Fork Salmon	Upper Salmon	SRSS	1980	15	0	0	0	0	0	0.00	0	0	0.03
SREFS	East Fork Salmon	Upper Salmon	SRSS	1981	358	0	0	0	0	0	0.00	0	0	0.07
SREFS	East Fork Salmon	Upper Salmon	SRSS	1982	125	0	0	0	0	0	0.00	0	0	0.09
SREFS	East Fork Salmon	Upper Salmon	SRSS	1983	419	0	0	0	0	0	0.00	0	0	0.09
SREFS	East Fork Salmon	Upper Salmon	SRSS	1984	107	0	0	0	0	0	0.00	0	52	0.10
SREFS	East Fork Salmon	Upper Salmon	SRSS	1985	208	0	0	0	0	0	0.00	0	161	0.07
SREFS	East Fork Salmon	Upper Salmon	SRSS	1986	329	0	0	0	0	0	0.00	0	0	0.08
SREFS	East Fork Salmon	Upper Salmon	SRSS	1987	408	0	0	0	0	0	0.00	0	166	0.08
SREFS	East Fork Salmon	Upper Salmon	SRSS	1988	518	0	0	0	1	49	0.02	1	346	0.14
SREFS	East Fork Salmon	Upper Salmon	SRSS	1989	388	0	0	0	9	41	0.18	1	59	0.10
SREFS	East Fork Salmon	Upper Salmon	SRSS	1990	227	0	0	0	18	32	0.36	1	57	0.12
SREFS	East Fork Salmon	Upper Salmon	SRSS	1991	117	0	0	0	19	32	0.37	1	19	0.10
SREFS	East Fork Salmon	Upper Salmon	SRSS	1992	74	0	0	0	26	25	0.51	1	25	0.08
SREFS	East Fork Salmon	Upper Salmon	SRSS	1993	268	0	0	0	9	41	0.18	1	25	0.07
SREFS	East Fork Salmon	Upper Salmon	SRSS	1994	28	0	0	0	18	32	0.36	1	0	0.10
SREFS	East Fork Salmon	Upper Salmon	SRSS	1995	12	0	0	0	18	32	0.36	1	0	0.05
SREFS	East Fork Salmon	Upper Salmon	SRSS	1996	25	0	0	0	28	23	0.55	1	0	0.05
SREFS	East Fork Salmon	Upper Salmon	SRSS	1997	57	0	0	0	9	41	0.18	1	0	0.07
SREFS	East Fork Salmon	Upper Salmon	SRSS	1998	140	0	0	2	4	47	0.08	1	0	0.06
SREFS	East Fork Salmon	Upper Salmon	SRSS	1999	84	0	0	0	0	0	0.00	0	0	0.04
SREFS	East Fork Salmon	Upper Salmon	SRSS	2000	158	0	4	3	0	0	0.00	0	0	0.06
SREFS	East Fork Salmon	Upper Salmon	SRSS	2001	404	0	2	0	0	0	0.00	0	0	0.15
SREFS	East Fork Salmon	Upper Salmon	SRSS	2002	866	0	7	13	0	0	0.00	0	0	0.13
SREFS	East Fork Salmon	Upper Salmon	SRSS	2003	758	0	0	19	0	0	0.00	0	0	0.09
SREFS	East Fork Salmon	Upper Salmon	SRSS	2004	404	0	2	6	0	0	0.00	0	0	0.11
SREFS	East Fork Salmon	Upper Salmon	SRSS	2005	224	1	2	3	0	0	0.00	0	0	0.08
SREFS	East Fork Salmon	Upper Salmon	SRSS	2006	103	0	0	0	0	0	0.00	0	0	0.08
SREFS	East Fork Salmon	Upper Salmon	SRSS	2007	224	0	4	11	0	0	0.00	0	0	0.09
SREFS	East Fork Salmon	Upper Salmon	SRSS	2008	447	1	14	11	0	0	0.00	0	0	0.15
SREFS	East Fork Salmon	Upper Salmon	SRSS	2009	246	2	14	8	0	7	0.00	0	0	0.09
SREFS	East Fork Salmon	Upper Salmon	SRSS	2010	833	1	23	11	1	81	0.01	1	0	0.15
SREFS	East Fork Salmon	Upper Salmon	SRSS	2011	660	0	11	33	0	124	0.00	0	0	0.09
SREFS	East Fork Salmon	Upper Salmon	SRSS	2012	586	0	19	77	0	161	0.00	0	0	0.11
SREFS	East Fork Salmon	Upper Salmon	SRSS	2013	312	3	5	12	0	122	0.00	0	0	0.09
SREFS	East Fork Salmon	Upper Salmon	SRSS	2014	787	6	76	23	0	130	0.00	0	0	0.13
SREFS	East Fork Salmon	Upper Salmon	SRSS	2015	527	5	73	24	1	112	0.01	1	0	0.13
SREFS	East Fork Salmon	Upper Salmon	SRSS	2016	551	0	0	0	1	35	0.03	1	0	0.11
SRLEM	Lemhi	Upper Salmon	SRSS	1957	1504	0	0	0	0	0	0.00	0	0	0.62
SRLEM	Lemhi	Upper Salmon	SRSS	1958	1145	0	0	0	0	0	0.00	0	0	0.75
SRLEM	Lemhi	Upper Salmon	SRSS	1959	936	0	0	0	0	0	0.00	0	0	0.69
SRLEM	Lemhi	Upper Salmon	SRSS	1960	2524	4	73	73	0	0	0.00	0	0	0.71
SRLEM	Lemhi	Upper Salmon	SRSS	1961	3658	9	194	154	0	0	0.00	0	0	0.58
SRLEM	Lemhi	Upper Salmon	SRSS	1962	2722	1	190	113	0	0	0.00	0	0	0.69
SRLEM	Lemhi	Upper Salmon	SRSS	1963	757	2	31	59	0	0	0.00	0	0	0.71
SRLEM	Lemhi	Upper Salmon	SRSS	1964	2245	1	139	73	0	0	0.00	0	0	0.62
SRLEM	Lemhi	Upper Salmon	SRSS	1965	890	0	16	10	0	0	0.00	0	0	0.64
SRLEM	Lemhi	Upper Salmon	SRSS	1966	1645	0	107	63	0	0	0.00	0	0	0.49
SRLEM	Lemhi	Upper Salmon	SRSS	1967	1776	2	54	100	0	0	0.00	0	0	0.58
SRLEM	Lemhi	Upper Salmon	SRSS	1968	1203	0	52	50	0	0	0.00	0	0	0.49
SRLEM	Lemhi	Upper Salmon	SRSS	1969	685	0	21	21	0	0	0.00	0	0	0.47
SRLEM	Lemhi	Upper Salmon	SRSS	1970	707	1	29	51	0	0	0.00	0	0	0.49
SRLEM	Lemhi	Upper Salmon	SRSS	1971	833	2	71	31	0	0	0.00	0	0	0.39
SRLEM	Lemhi	Upper Salmon	SRSS	1972	975	0	44	104	0	0	0.00	0	0	0.55
SRLEM	Lemhi	Upper Salmon	SRSS	1973	880	0	23	94	0	0	0.00	0	0	0.61
SRLEM	Lemhi	Upper Salmon	SRSS	1974	563	0	8	24	0	0	0.00	0	0	0.41
SRLEM	Lemhi	Upper Salmon	SRSS	1975	869	0	9	20	0	0	0.00	0	0	0.00
SRLEM	Lemhi	Upper Salmon	SRSS	1976	523	0	0	0	0	0	0.00	0	0	0.01
SRLEM	Lemhi	Upper Salmon	SRSS	1977	940	0	0	0	0	0	0.00	0	0	0.36
SRLEM	Lemhi	Upper Salmon	SRSS	1978	1730	0	11	58	0	0	0.00	0	0	0.18
SRLEM	Lemhi	Upper Salmon	SRSS	1979	331	0	0	0	0	0	0.00	0	0	0.04
SRLEM	Lemhi	Upper Salmon	SRSS	1980	129	0	0	0	0	0	0.00	0	0	0.03
SRLEM	Lemhi	Upper Salmon	SRSS	1981	284	0	0	0	0	0	0.00	0	0	0.07
SRLEM	Lemhi	Upper Salmon	SRSS	1982	367	0	0	0	0	0	0.00	0	0	0.09
SRLEM	Lemhi	Upper Salmon	SRSS	1983	111	0	0	0	0	0	0.00	0	0	0.09
SRLEM	Lemhi	Upper Salmon	SRSS	1984	70	0	0	0	0	0	0.00	0	0	0.10
SRLEM	Lemhi	Upper Salmon	SRSS	1985	186	0	0	0	0	0	0.00	0	0	0.07
SRLEM	Lemhi	Upper Salmon	SRSS	1986	314	0	0	0	0	0	0.00	0	0	0.08
SRLEM	Lemhi	Upper Salmon	SRSS	1987	310	0	0	0	0	0	0.00	0	0	0.08
SRLEM	Lemhi	Upper Salmon	SRSS	1988	358	0	0	0	0	0	0.00	0	0	0.14
SRLEM	Lemhi	Upper Salmon	SRSS	1989	64	0	0	0	0	0	0.00	0	0	0.10
SRLEM	Lemhi	Upper Salmon	SRSS	1990	160	0	0	0	0	0	0.00	0	0	0.12
SRLEM	Lemhi	Upper Salmon	SRSS	1991	110	0	0	0	0	0	0.00	0	0	0.10
SRLEM	Lemhi	Upper Salmon	SRSS	1992	30	0	0	0	0	0	0.00	0	0	0.08
SRLEM	Lemhi	Upper Salmon	SRSS	1993	46	0	0	0	0	0	0.00	0	0	0.07
SRLEM	Lemhi	Upper Salmon	SRSS	1994	14	0	0	0	0	0	0.00	0	0	0.10
SRLEM	Lemhi	Upper Salmon	SRSS	1995	10	0	0	0	0	0	0.00	0	0	0.05
SRLEM	Lemhi	Upper Salmon	SRSS	1996	58	0	0	0	0	0	0.00	0	0	0.05
SRLEM	Lemhi	Upper Salmon	SRSS	1997	100	0	0	0	0	0	0.00	0	0	0.07
SRLEM	Lemhi	Upper Salmon	SRSS	1998	84	0	0	0	0	1	0.00	0	0	0.06
SRLEM	Lemhi	Upper Salmon	SRSS	1999	70	0	3	0	0	0	0.00	0	0	0.04
SRLEM	Lemhi	Upper Salmon	SRSS	2000	172	1	8	0	0	0	0.00	0	0	0.06
SRLEM	Lemhi	Upper Salmon	SRSS	2001	708	0	12	1	0	77	0.00	0	0	0.15
SRLEM	Lemhi	Upper Salmon	SRSS	2002	296	2	7	10	0	16	0.00	0	0	0.13
SRLEM	Lemhi	Upper Salmon	SRSS	2003	124	2	5	1	0	15	0.00	0	0	0.09
SRLEM	Lemhi	Upper Salmon	SRSS	2004	68	0	3	2	0	6	0.00	0	0	0.11
SRLEM	Lemhi	Upper Salmon	SRSS	2005	96	0	8	2	0	11	0.00	0	0	0.08
SRLEM	Lemhi	Upper Salmon	SRSS	2006	66	0	7	1	0	10	0.00	0	0	0.08
SRLEM	Lemhi	Upper Salmon	SRSS	2007	68	0	2	5	0	8	0.00	0	0	0.09
SRLEM	Lemhi	Upper Salmon	SRSS	2008	66	1	5	2	0	13	0.00	0	0	0.15
SRLEM	Lemhi	Upper Salmon	SRSS	2009	170	0	10	3	1	22	0.04	1	0	0.09
SRLEM	Lemhi	Upper Salmon	SRSS	2010	222	0	31	0	0	35	0.00	0	0	0.15
SRLEM	Lemhi	Upper Salmon	SRSS	2011	330	0	37	11	2	72	0.03	1	0	0.09
SRLEM	Lemhi	Upper Salmon	SRSS	2012	174	0	13	7	0	23	0.00	0	0	0.11
SRLEM	Lemhi	Upper Salmon	SRSS	2013	182	12	44	3	0	59	0.00	0	0	0.09
SRLEM	Lemhi	Upper Salmon	SRSS	2014	534	5	157	19	3	185	0.02	1	0	0.13
SRLEM	Lemhi	Upper Salmon	SRSS	2015	454	4	108	11	0	140	0.00	0	0	0.13
SRLEM	Lemhi	Upper Salmon	SRSS	2016	512	0	0	0	0	48	0.00	0	0	0.11
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1957	4888	0	0	0	0	0	0.00	0	0	0.62
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1958	887	0	0	0	0	0	0.00	0	0	0.75
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1959	679	0	0	0	0	0	0.00	0	0	0.69
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1960	1565	0	0	0	0	0	0.00	0	0	0.71
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1961	687	0	0	0	0	0	0.00	0	0	0.58
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1962	901	0	0	0	0	0	0.00	0	0	0.69
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1963	376	0	0	0	0	0	0.00	0	0	0.71
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1964	800	0	0	0	0	0	0.00	0	0	0.62
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1965	387	0	0	0	0	0	0.00	0	0	0.64
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1966	752	0	0	0	0	0	0.00	0	0	0.49
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1967	704	0	0	0	0	0	0.00	0	0	0.58
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1968	430	0	0	0	0	0	0.00	0	0	0.49
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1969	231	0	0	0	0	0	0.00	0	0	0.47
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1970	289	0	0	0	0	0	0.00	0	0	0.49
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1971	424	0	0	0	0	0	0.00	0	0	0.39
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1972	795	0	0	0	0	0	0.00	0	0	0.55
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1973	432	0	0	0	0	0	0.00	0	0	0.61
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1974	77	0	0	0	0	0	0.00	0	0	0.41
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1975	86	0	0	0	0	0	0.00	0	0	0.00
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1976	84	0	0	0	0	0	0.00	0	0	0.01
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1977	181	0	0	0	0	0	0.00	0	0	0.36
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1978	692	0	0	0	0	0	0.00	0	0	0.18
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1979	NA	0	0	0	0	0	0.00	0	0	0.04
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1980	21	0	0	0	0	0	0.00	0	0	0.03
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1981	144	0	0	0	0	0	0.00	0	0	0.07
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1982	75	0	0	0	0	0	0.00	0	0	0.09
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1983	214	0	0	0	0	0	0.00	0	0	0.09
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1984	98	0	0	0	0	0	0.00	0	0	0.10
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1985	158	0	0	0	0	0	0.00	0	0	0.07
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1986	200	0	0	0	0	0	0.00	0	0	0.08
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1987	386	0	0	0	0	0	0.00	0	0	0.08
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1988	289	0	0	0	0	0	0.00	0	0	0.14
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1989	148	0	0	0	0	0	0.00	0	0	0.10
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1990	98	0	0	0	0	0	0.00	0	0	0.12
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1991	131	0	0	0	0	0	0.00	0	0	0.10
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1992	50	0	0	0	0	0	0.00	0	0	0.08
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1993	92	0	0	0	0	0	0.00	0	0	0.07
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1994	17	0	0	0	0	0	0.00	0	0	0.10
SRLMA	Lower Mainstem Salmon	Upper Salmon	SRSS	1995	11	0	0	0	0	0	0.00	0	0	0.05
