pop	old_name	code	MPG	A	year	fit_p_HOS	category	period	S_tot_obs	n_age3_obs	n_age4_obs	n_age5_obs	n_H_obs	n_W_obs	p_HOS	B_take_obs	F_rate
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	2006	1	impact	nonlocal	213	1	29	2	4	47	0.07	0	0.02
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	2007	1	impact	nonlocal	290	10	45	21	5	45	0.1	0	0.02
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	2008	1	impact	nonlocal	874	5	65	9	4	47	0.07	0	0.02
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	2009	1	impact	nonlocal	1083	8	56	15	1	49	0.02	0	0.02
Secesh	Secesh	SFSEC	South Fork Salmon River	71.078	2010	1	impact	nonlocal	2392	5	112	9	1	50	0.01	0	0.02
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1979	0	impact	before	420	0	0	0	0	50	0	0	0.04
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1980	0	impact	before	512	0	0	0	0	50	0	0	0.03
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1981	0	impact	before	835	0	0	0	0	50	0	0	0.07
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1982	0	impact	before	512	0	0	0	0	50	0	0	0.09
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1983	0	impact	before	579	0	0	0	0	50	0	0	0.09
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1984	0	impact	before	337	0	0	0	0	50	0	0	0.1
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1985	0	impact	before	569	13	17	21	0	50	0	22	0.07
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1986	0	impact	before	520	0	36	15	0	50	0	116	0.08
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1987	0	impact	before	481	0	43	7	0	50	0	101	0.08
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1988	1	impact	local	304	1	31	19	2	48	0.04	116	0.14
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1989	1	impact	local	276	2	31	16	12	38	0.24	67	0.1
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1990	1	impact	local	611	0	38	12	17	33	0.34	60	0.12
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1991	1	impact	local	390	0	38	12	26	25	0.51	41	0.1
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1992	1	impact	local	564	1	32	18	22	28	0.44	47	0.08
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1993	1	impact	local	436	2	40	9	23	27	0.46	50	0.07
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1994	1	impact	local	70	1	19	30	15	35	0.3	36	0.1
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1995	1	impact	local	11	0	37	14	31	20	0.61	10	0.05
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1996	1	impact	local	136	6	11	34	19	32	0.37	35	0.05
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1997	1	impact	local	146	1	49	1	27	24	0.53	43	0.07
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1998	1	impact	local	51	0	40	10	21	30	0.41	48	0.06
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	1999	1	impact	local	107	0	6	44	50	1	0.99	1	0.04
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	2000	1	impact	local	239	9	39	3	38	12	0.76	12	0.06
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	2001	1	impact	local	894	1	49	1	15	36	0.29	52	0.15
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	2002	1	impact	local	897	1	37	12	33	18	0.65	42	0.13
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	2003	1	impact	local	366	1	25	25	22	28	0.44	42	0.09
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	2004	1	impact	local	480	0	49	1	15	35	0.3	51	0.11
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	2005	1	impact	local	317	1	41	9	16	35	0.31	49	0.08
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	2006	1	impact	local	161	3	44	4	23	28	0.45	36	0.08
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	2007	1	impact	local	250	2	29	19	21	29	0.42	54	0.09
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	2008	1	impact	local	1056	6	39	6	28	23	0.55	42	0.15
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	2009	1	impact	local	1676	5	42	3	30	20	0.6	89	0.09
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	2010	1	impact	local	2341	1	49	1	22	29	0.43	86	0.15
Tucannon	Tucannon	SNTUC	Lower Snake	24.2421	2011	1	impact	local	1128	3	31	17	21	29	0.42	89	0.09
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1957	0	impact	before	2163	0	0	0	0	50	0	0	0.62
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1958	0	impact	before	1100	0	0	0	0	50	0	0	0.75
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1959	0	impact	before	950	0	0	0	0	50	0	0	0.69
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1960	0	impact	before	1351	5	16	16	0	50	0	0	0.71
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1961	0	impact	before	2955	6	32	76	0	50	0	0	0.58
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1962	0	impact	before	1067	6	51	59	0	50	0	0	0.69
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1963	0	impact	before	2449	6	51	224	0	50	0	0	0.71
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1964	0	impact	before	1672	8	30	110	0	50	0	0	0.62
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1965	0	impact	before	660	2	12	17	0	50	0	0	0.64
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1966	0	impact	before	1773	10	64	113	0	50	0	0	0.49
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1967	0	impact	before	1936	6	53	159	0	50	0	0	0.58
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1968	0	impact	before	2011	1	27	86	0	50	0	0	0.49
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1969	0	impact	before	781	3	30	42	0	50	0	0	0.47
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1970	0	impact	before	1404	6	50	135	0	50	0	0	0.49
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1971	0	impact	before	1250	6	39	116	0	50	0	0	0.39
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1972	0	impact	before	1423	0	24	99	0	50	0	0	0.55
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1973	0	impact	before	1870	0	11	281	0	50	0	0	0.61
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1974	0	impact	before	898	1	10	35	0	50	0	0	0.41
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1975	0	impact	before	873	0	7	59	0	50	0	0	0
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1976	0	impact	before	310	0	1	2	0	50	0	0	0.01
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1977	0	impact	before	682	1	10	57	0	50	0	0	0.36
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1978	0	impact	before	2537	0	24	325	0	50	0	0	0.18
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1979	0	impact	before	202	0	0	2	0	50	0	0	0.04
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1980	0	impact	before	18	0	0	0	0	50	0	0	0.03
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1981	0	impact	before	282	0	5	2	0	50	0	0	0.07
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1982	0	impact	before	106	0	0	0	0	50	0	0	0.09
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1983	0	impact	before	341	0	0	0	0	50	0	0	0.09
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1984	0	impact	before	100	0	0	0	0	50	0	52	0.1
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1985	0	impact	before	195	0	0	0	0	50	0	161	0.07
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1986	1	impact	nonlocal	293	0	0	0	0	50	0	0	0.08
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1987	1	impact	nonlocal	402	0	0	0	0	50	0	166	0.08
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1988	1	impact	nonlocal	512	0	0	0	1	49	0.02	346	0.14
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1989	1	impact	nonlocal	384	0	0	0	9	41	0.18	59	0.1
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1990	1	impact	nonlocal	202	0	0	0	18	32	0.36	57	0.12
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1991	1	impact	nonlocal	101	0	0	0	19	32	0.37	19	0.1
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1992	1	impact	nonlocal	64	0	0	0	26	25	0.51	25	0.08
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1993	1	impact	nonlocal	222	0	2	10	9	41	0.18	25	0.07
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1994	1	impact	nonlocal	24	0	5	9	18	32	0.36	0	0.1
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1995	1	impact	nonlocal	11	0	0	0	18	32	0.36	0	0.05
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1996	1	impact	nonlocal	22	0	0	0	28	23	0.55	0	0.05
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1997	1	impact	nonlocal	48	0	0	0	9	41	0.18	0	0.07
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1998	1	impact	nonlocal	121	0	0	0	4	47	0.07	0	0.06
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	1999	0	impact	post	73	0	0	0	0	50	0	0	0.04
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	2000	0	impact	post	136	0	0	0	0	50	0	0	0.06
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	2001	0	impact	post	348	0	2	0	0	50	0	0	0.15
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	2002	0	impact	post	744	0	7	13	0	50	0	0	0.13
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	2003	0	impact	post	649	0	0	19	0	50	0	0	0.09
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	2004	0	impact	post	350	0	2	6	0	50	0	0	0.11
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	2005	0	impact	post	194	1	2	3	0	50	0	0	0.08
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	2006	0	impact	post	88	0	0	0	0	50	0	0	0.08
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	2007	0	impact	post	194	0	4	11	0	50	0	0	0.09
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	2008	0	impact	post	385	1	14	11	0	50	0	0	0.15
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	2009	0	impact	post	207	2	14	8	0	50	0	0	0.09
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	2010	0	impact	post	871	1	23	11	0	50	0	0	0.15
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	2011	0	impact	post	568	0	11	33	0	50	0	0	0.09
East Fork Salmon	SREastFork	SREFS	Upper Salmon River	88.661	2012	0	impact	post	605	0	19	77	0	50	0	0	0.11
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1957	0	control	control	1438	0	0	0	0	50	0	0	0.62
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1958	0	control	control	1110	0	0	0	0	50	0	0	0.75
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1959	0	control	control	936	0	0	0	0	50	0	0	0.69
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1960	0	control	control	2524	4	73	73	0	50	0	0	0.71
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1961	0	control	control	3440	9	194	154	0	50	0	0	0.58
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1962	0	control	control	2618	1	190	113	0	50	0	0	0.69
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1963	0	control	control	728	2	31	59	0	50	0	0	0.71
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1964	0	control	control	2076	1	139	73	0	50	0	0	0.62
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1965	0	control	control	866	0	16	10	0	50	0	0	0.64
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1966	0	control	control	1476	0	107	63	0	50	0	0	0.49
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1967	0	control	control	1572	2	54	100	0	50	0	0	0.58
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1968	0	control	control	1144	0	52	50	0	50	0	0	0.49
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1969	0	control	control	656	0	20	21	0	50	0	0	0.47
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1970	0	control	control	688	1	29	51	0	50	0	0	0.49
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1971	0	control	control	784	2	71	31	0	50	0	0	0.39
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1972	0	control	control	946	0	44	104	0	50	0	0	0.55
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1973	0	control	control	866	0	23	94	0	50	0	0	0.61
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1974	0	control	control	474	0	8	24	0	50	0	0	0.41
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1975	0	control	control	730	0	9	20	0	50	0	0	0
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1976	0	control	control	454	0	7	7	0	50	0	0	0.01
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1977	0	control	control	886	0	8	8	0	50	0	0	0.36
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1978	0	control	control	1406	0	11	58	0	50	0	0	0.18
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1979	0	control	control	292	0	2	2	0	50	0	0	0.04
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1980	0	control	control	50	0	0	0	0	50	0	0	0.03
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1981	0	control	control	230	0	3	3	0	50	0	0	0.07
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1982	0	control	control	298	0	0	0	0	50	0	0	0.09
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1983	0	control	control	92	0	0	0	0	50	0	0	0.09
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1984	0	control	control	70	0	0	0	0	50	0	0	0.1
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1985	0	control	control	186	0	0	0	0	50	0	0	0.07
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1986	0	control	control	314	0	0	0	0	50	0	0	0.08
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1987	0	control	control	310	0	0	0	0	50	0	0	0.08
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1988	0	control	control	358	0	0	0	0	50	0	0	0.14
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1989	0	control	control	64	0	0	0	0	50	0	0	0.1
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1990	0	control	control	160	0	0	0	0	50	0	0	0.12
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1991	0	control	control	110	0	0	0	0	50	0	0	0.1
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1992	0	control	control	30	0	0	0	0	50	0	0	0.08
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1993	0	control	control	46	0	0	0	0	50	0	0	0.07
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1994	0	control	control	14	0	0	0	0	50	0	0	0.1
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1995	0	control	control	10	0	0	0	0	50	0	0	0.05
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1996	0	control	control	58	0	0	0	0	50	0	0	0.05
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1997	0	control	control	100	0	0	0	0	50	0	0	0.07
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1998	0	control	control	80	0	0	0	0	50	0	0	0.06
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	1999	0	control	control	70	0	1	1	0	50	0	0	0.04
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	2000	0	control	control	170	0	0	0	0	50	0	0	0.06
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	2001	0	control	control	632	0	12	1	0	50	0	0	0.15
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	2002	0	control	control	270	2	7	10	0	50	0	0	0.13
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	2003	0	control	control	94	2	5	1	0	50	0	0	0.09
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	2004	0	control	control	60	0	3	2	0	50	0	0	0.11
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	2005	0	control	control	74	0	8	2	0	50	0	0	0.08
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	2006	0	control	control	50	0	7	1	0	50	0	0	0.08
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	2007	0	control	control	38	0	2	5	0	50	0	0	0.09
Lemhi	Lemhi	SRLEM	Upper Salmon River	148.3443	2008	0	control	control	50	1	5	2	0	50	0	0	0.15
